Latitude,Longitude,MedInc
33.8,-117.97,5.4631
33.89,-117.28,2.5379
40.95,-122.07,3.0299
33.07,-116.26,1.9875
34.04,-118.32,2.3526
34.04,-118.5,8.3839
33.74,-117.93,3.1403
36.72,-119.55,2.1515
34.41,-119.72,4.9044
32.84,-116.79,3.5769
33.84,-116.48,1.7204
33.84,-118.11,5.5581
35.02,-120.48,2.9798
34.15,-118.12,3.0119
38.25,-122.61,5.2452
33.8,-118.09,4.4831
33.84,-118.05,6.983
33.89,-118.13,2.8906
34.07,-118.26,2.7625
39.82,-121.68,3.5189
37.97,-121.29,1.7794
40.71,-122.4,2.1458
33.86,-118.36,5.5456
33.84,-118.2,2.7813
35.99,-119.96,2.0976
38.53,-121.48,1.9837
33.94,-116.47,3.2578
34.24,-118.56,8.1714
37.68,-122.06,3.1796
37.84,-122.23,5.8596
33.87,-117.9,2.9861
34.05,-118.28,1.4801
36.74,-119.69,3.5128
33.96,-118.2,2.3221
34.07,-117.99,3.4327
34.15,-117.31,3.3281
37.76,-122.2,1.4097
32.8,-117.09,4.7188
34.06,-118.43,7.4219
37.34,-121.88,2.6312
34.04,-117.5,5.1647
32.71,-116.99,3.8904
34.19,-118.13,4.0714
38.67,-121.36,2.3683
37.64,-120.82,2.69
34.02,-118.32,4.2554
34.06,-118.04,2.1383
37.35,-120.6,3.2955
32.72,-117.15,1.2292
34.09,-118.32,1.6331
34.16,-118.24,6.6603
38.25,-121.98,4.9103
33.99,-118.47,2.975
34.13,-118.25,2.5417
37.69,-122.47,4.875
37.81,-122.27,0.76
33.83,-118.28,3.4712
34.11,-118.19,3.4227
34.25,-118.27,4.6635
33.74,-117.86,3.425
33.97,-117.74,5.6501
37.9,-122.26,7.8864
34.01,-118.27,1.2206
33.75,-118.02,5.7157
33.71,-117.98,5.6825
37.94,-122.54,5.1834
32.69,-115.9,1.5417
34.17,-118.06,7.2419
36.83,-119.81,5.6445
37.79,-122.43,3.8068
34.3,-118.45,3.4812
36.02,-119.08,1.9439
34.25,-118.52,4.6625
34.04,-118.02,5.065
37.12,-120.27,1.9464
33.56,-117.67,4.6863
32.91,-117.09,7.0546
33.97,-118.38,7.4897
36.58,-119.6,2.8287
34.07,-118.36,2.3375
40.88,-124.06,2.5667
37.52,-121.14,3.1645
39.44,-123.79,3.2171
37.37,-122.12,8.9021
34.06,-118.16,6.1509
37.81,-121.22,3.6378
35.32,-120.65,1.0298
34.16,-118.12,2.8631
34.02,-117.64,4.0611
37.97,-122.04,2.3152
33.99,-118.34,3.1731
34.05,-118.49,15.0001
38.38,-122.93,3.9336
37.95,-122.04,4.7188
33.78,-117.87,3.7454
36.54,-121.92,3.9792
33.55,-117.88,10.1275
33.26,-116.98,4.7647
36.33,-119.29,0.7445
37.69,-122.15,4.0109
34.15,-118.11,3.6474
34.18,-118.32,3.4
34.04,-118.19,2.1774
33.93,-117.94,4.0833
34.11,-117.38,3.3066
32.57,-117.11,3.3371
33.74,-116.44,7.9885
34.01,-118.34,1.6187
37.73,-122.39,2.8603
41.8,-124.17,3.7557
34.06,-118.03,2.4875
39.75,-121.84,1.7284
35.12,-120.61,2.9821
34.11,-118.17,4.9676
33.61,-117.85,7.5674
33.3,-115.96,1.125
34.28,-118.31,5.1145
39.59,-121.9,3.0625
33.97,-118.24,2.0819
33.78,-117.82,6.58
37.96,-122.32,4.0417
37.89,-122.25,6.1593
38.14,-121.27,2.125
34.13,-118.25,2.2244
33.1,-117.23,7.745
33.92,-117.89,3.4954
37.28,-121.83,3.9009
33.51,-117.68,6.323
37.18,-122.03,6.0622
38.43,-121.81,3.9286
34.21,-118.84,5.2361
33.95,-118.37,4.125
32.86,-117.23,5.2326
35.64,-120.69,2.0076
33.99,-117.49,4.84
32.75,-117.24,2.3042
34.02,-118.25,2.3304
33.83,-118.35,6.1187
34.45,-119.74,6.0597
34.01,-118.4,5.7405
37.68,-122.1,3.0962
33.95,-118.27,2.3056
33.9,-117.9,6.9399
41.92,-124.16,2.1336
38.3,-122.49,3.3571
37.99,-122.27,5.8899
33.89,-118.29,2.7428
39.11,-121.64,3.3793
36.72,-119.81,1.5833
33.56,-117.7,6.9343
35.12,-120.62,2.655
37.59,-122.55,4.1827
33.18,-117.19,4.1128
32.63,-117.06,4.125
34.12,-117.9,3.3322
34.3,-118.44,3.4
37.68,-121.03,2.6567
34.2,-118.15,3.7932
37.67,-120.99,2.1518
33.73,-118.31,4.1812
38.03,-122.55,6.0902
38.46,-122.68,2.3929
35.42,-119.02,1.4598
34.02,-118.46,6.0436
33.97,-118.46,6.1726
32.86,-116.92,2.3693
38.59,-121.39,2.8
34.43,-119.79,5.1615
34.04,-117.66,4.7872
39.33,-121.4,3.5179
37.77,-122.27,4.7695
33.91,-118.35,2.7813
37.09,-121.6,3.625
37.28,-121.97,6.6437
37.0,-120.09,3.4598
36.97,-122.04,5.3972
37.74,-121.42,3.15
34.24,-118.43,3.7143
37.26,-121.8,5.9053
37.36,-121.99,3.2048
37.33,-121.01,1.6214
33.86,-118.34,5.259
34.14,-117.96,2.5275
33.52,-117.69,4.538
37.46,-122.23,4.4167
37.58,-122.07,5.225
36.82,-119.8,3.4542
33.78,-118.26,1.9923
33.92,-118.42,3.8086
37.61,-120.8,3.9688
34.13,-117.34,2.125
34.66,-120.45,4.7875
33.8,-118.18,2.0579
34.07,-118.46,6.7703
34.15,-118.43,7.672000000000001
33.89,-117.23,4.1953
33.73,-117.88,3.2037
32.69,-117.11,1.5933
38.24,-122.04,1.9954
34.14,-118.45,7.9625
37.7,-121.8,4.7361
34.08,-118.31,2.7543
38.66,-121.3,4.2188
37.93,-122.52,5.0779
33.79,-118.01,5.4372
37.77,-122.26,4.226
37.43,-122.27,15.0001
36.21,-119.36,1.3889
34.1,-118.28,4.0602
34.27,-118.48,4.9955
32.7,-117.06,4.112
32.73,-117.08,3.6125
33.83,-118.13,4.2917
37.94,-122.05,2.5459
38.04,-121.33,4.6477
38.27,-121.94,2.5681
37.39,-122.1,5.0871
37.91,-122.32,2.6399
37.76,-122.47,4.4946
37.71,-121.42,4.3696
37.68,-121.02,3.996
37.7,-122.11,2.1552
33.64,-117.82,9.8589
34.01,-118.33,2.0217
34.25,-118.41,1.95
34.39,-118.52,3.6625
33.7,-118.09,5.882999999999999
34.09,-118.21,2.7708
34.12,-118.26,3.8393
33.78,-118.13,7.5
33.48,-117.65,13.0502
37.33,-121.89,2.8798
34.13,-117.59,3.8505
38.0,-121.12,3.4265
36.21,-119.11,1.5407
37.78,-122.2,3.1167
36.32,-119.32,3.6895
33.77,-118.08,1.9074
34.0,-118.41,3.1910000000000003
34.19,-118.54,4.1319
34.15,-118.59,6.7694
34.24,-118.43,4.4688
37.72,-122.46,6.7228
37.87,-122.29,2.6684
34.11,-118.09,4.6442
33.96,-118.31,4.0625
34.23,-118.59,3.0347
33.61,-117.64,5.8260000000000005
33.97,-118.15,2.4071
40.17,-120.37,2.1198
37.59,-122.41,6.2946
33.78,-117.87,4.3039
39.53,-122.19,2.165
37.54,-122.31,4.75
32.87,-117.22,3.35
36.3,-119.32,2.9698
39.5,-121.57,1.5714
34.12,-118.19,4.0417
33.88,-118.07,6.1968
37.26,-121.9,6.8088
33.78,-118.16,2.3317
35.14,-118.48,3.6949
37.81,-122.37,2.7909
37.56,-121.99,5.0
34.11,-118.07,5.0736
37.89,-122.54,6.1275
33.89,-118.21,2.2125
34.25,-119.19,4.1667
34.09,-117.42,4.1375
37.96,-121.99,7.6166
33.82,-118.11,4.3203
37.28,-121.81,5.7078
34.06,-118.03,2.5445
33.7,-117.25,3.58
37.88,-122.27,2.52
38.55,-121.46,1.7616
38.24,-122.63,2.5179
34.14,-117.25,2.2482
34.12,-118.18,4.21
35.37,-119.12,4.8266
37.73,-122.44,5.5622
34.12,-118.21,3.4625
32.8,-117.05,3.0035
32.81,-117.23,5.9359
37.46,-122.17,9.459
37.71,-122.07,5.3015
37.22,-121.87,7.6933
34.19,-118.15,3.2216
33.94,-117.46,1.7059
33.92,-118.19,3.0987
37.31,-121.78,6.234
34.45,-119.79,5.8635
37.57,-122.07,6.5615
37.47,-122.21,3.0472
34.12,-118.19,2.987
34.15,-117.94,4.4821
37.36,-122.03,4.4699
37.29,-121.83,4.5943
37.9,-122.27,5.6228
34.09,-118.22,1.875
33.85,-117.88,3.1667
35.59,-119.33,1.7868
33.88,-117.95,3.6705
33.92,-118.04,3.4219
37.8,-122.25,2.9345
37.53,-122.3,5.4351
33.57,-117.65,4.3542
38.57,-121.47,1.2041
33.77,-117.9,3.9613
33.53,-117.19,3.475
38.91,-122.71,1.375
33.94,-117.14,6.3223
33.89,-118.12,2.5432
33.19,-117.25,4.5764
33.93,-117.25,4.2654
34.07,-118.15,2.4348
37.91,-122.28,5.827999999999999
40.75,-122.79,2.125
38.0,-121.86,5.25
33.8,-118.32,3.1648
37.68,-121.0,6.9682
37.46,-122.34,7.439
34.01,-118.47,3.7727
33.81,-117.98,3.7201
38.42,-122.72,1.9458
33.95,-118.03,4.1471
37.65,-122.04,6.2579
34.27,-118.47,5.1408
34.06,-118.27,1.9818
34.12,-117.64,5.8407
37.45,-122.27,6.3824
33.97,-118.13,5.4042
33.92,-118.02,3.7969
33.83,-118.3,3.5473
35.54,-117.29,3.4145
34.99,-118.61,3.8917
34.17,-118.11,3.1115
34.03,-118.32,3.0132
33.97,-117.53,4.0833
34.18,-118.52,3.675
33.13,-117.21,3.775
36.86,-119.98,3.0234
40.97,-124.01,3.5380000000000003
34.42,-119.69,1.2762
33.82,-118.03,5.6093
34.57,-118.14,3.7636
33.71,-118.04,6.0102
34.37,-118.56,4.8536
36.61,-119.53,1.5625
37.78,-122.21,2.625
34.21,-118.49,1.3565
32.8,-117.13,4.5568
36.98,-122.04,6.7974
34.66,-118.23,3.6382
36.79,-119.83,1.9575
33.42,-117.62,3.1395
37.61,-122.03,5.097
34.12,-117.65,6.5587
33.88,-118.38,5.0602
33.73,-117.96,6.6324
39.52,-121.61,1.8661
38.16,-122.14,5.3345
34.1,-118.02,4.7330000000000005
32.61,-117.07,2.1765
38.69,-121.38,2.6713
32.86,-116.98,4.0693
33.8,-118.22,3.7708
34.05,-118.48,6.7496
35.11,-120.6,2.2625
33.81,-118.22,3.3988
34.02,-118.31,1.6667
37.78,-122.22,2.489
34.43,-117.26,3.3368
33.88,-118.16,3.0114
34.27,-118.8,4.6985
33.98,-118.18,2.625
37.17,-118.3,2.75
32.74,-117.08,2.3812
32.71,-117.03,3.25
33.9,-118.07,3.8846
38.46,-123.02,2.0556
34.25,-118.3,4.5833
38.58,-121.51,1.2542
33.78,-117.94,4.7731
38.46,-121.82,3.7083
33.88,-118.39,7.6685
33.29,-117.2,4.0357
33.96,-118.2,2.9773
33.99,-118.39,6.603
36.73,-119.77,1.7829
34.11,-118.24,2.7679
38.37,-121.94,3.2396
34.39,-119.49,3.9224
33.75,-117.96,2.7986
33.77,-118.3,2.9571
34.18,-118.66,8.3912
33.0,-117.07,4.25
34.04,-118.33,2.9130000000000003
37.54,-120.96,3.4643
37.7,-121.14,3.2391
33.12,-117.07,3.1458
34.11,-118.23,3.3389
37.09,-121.02,2.0216
34.21,-118.42,5.1586
35.19,-119.42,4.15
34.09,-118.32,2.0044
33.95,-118.18,2.9094
38.56,-121.35,5.0622
34.88,-120.43,5.0113
32.8,-117.01,3.1
34.19,-118.64,5.6163
37.72,-122.41,4.8214
37.33,-119.62,3.0224
33.19,-117.29,3.0704
40.78,-124.14,3.4219
34.09,-118.28,2.4677
34.09,-118.31,1.8214
34.24,-118.38,1.3594
33.94,-118.35,2.6654
38.69,-121.8,3.7477
36.56,-119.61,1.625
34.08,-118.09,3.0357
37.35,-121.89,2.5673
34.06,-118.03,2.4706
37.33,-121.88,2.8594
37.34,-122.06,6.7578
34.01,-118.39,3.9688
36.37,-119.55,3.0375
38.19,-120.67,2.0417
32.59,-117.06,4.0616
33.79,-116.54,3.9737
37.77,-122.26,2.9732
39.33,-121.8,2.5259
32.86,-117.23,5.0855
33.87,-118.37,6.5755
36.95,-120.05,1.4
34.01,-118.12,2.4259
40.6,-124.14,4.025
33.82,-118.38,5.9907
37.34,-121.99,3.9625
37.98,-122.11,6.135
40.58,-122.41,2.8512
38.61,-122.87,3.7361
37.55,-122.01,3.3008
33.65,-117.82,6.3822
33.97,-118.37,2.9646
37.82,-122.26,1.2185
33.77,-118.0,3.5139
34.09,-118.28,2.3333
33.92,-117.39,2.3851
35.42,-119.03,2.6094
33.82,-117.92,4.3583
34.2,-118.52,2.6437
33.63,-117.9,10.1454
33.95,-118.1,4.5694
32.62,-117.08,2.2685
34.08,-118.0,4.6467
38.51,-122.69,6.6854
33.9,-118.37,3.3409
34.29,-119.29,3.5294
33.82,-118.18,4.25
36.84,-121.41,3.7049
33.99,-118.06,3.7833
34.08,-118.04,4.037
34.06,-118.35,3.2279
37.39,-121.85,5.8322
37.39,-122.03,4.4107
38.58,-121.48,1.6277
37.69,-121.89,3.62
37.57,-120.85,3.4934
32.98,-115.54,1.9464
34.19,-118.88,7.7889
36.97,-120.55,2.3295
32.7,-117.1,1.5057
36.67,-121.64,3.0197
34.09,-118.33,1.9911
38.09,-121.35,5.5057
32.67,-117.1,1.2745
34.05,-118.39,4.0283
34.15,-118.15,1.1667
34.12,-117.76,4.2415
37.51,-119.99,1.398
34.19,-118.4,4.1125
33.16,-117.15,3.5839
33.84,-117.93,6.0531
33.64,-116.57,6.2702
33.9,-118.06,4.4167
38.44,-122.76,3.8244
34.08,-117.7,3.7802
38.79,-123.1,2.8344
33.75,-117.87,2.6635
38.94,-119.96,2.2589
37.79,-122.41,1.5156
34.05,-118.52,4.825
33.9,-118.37,5.6482
33.14,-117.15,2.3062
38.59,-121.41,2.5245
33.83,-118.0,2.2401
33.96,-118.28,1.8472
40.77,-121.86,2.503
34.3,-118.71,6.5483
37.66,-122.08,2.5625
33.99,-118.45,3.1607
37.71,-122.15,3.1682
37.39,-122.07,4.712
34.13,-118.26,1.2188
34.05,-118.47,4.175
35.37,-119.0,2.2212
38.46,-122.85,4.7105
33.74,-118.28,0.7591
37.29,-120.47,1.2054
35.5,-119.27,2.8269
41.46,-122.9,1.7292
33.64,-117.91,3.6406
33.9,-118.33,2.6091
37.47,-122.22,2.5
33.91,-118.37,5.6704
35.27,-120.63,5.156000000000001
33.98,-118.2,2.1964
34.08,-117.96,3.9741
34.11,-117.34,3.2656
32.86,-116.91,3.6898
38.54,-121.43,2.4618
34.05,-117.76,1.9029
33.97,-118.28,1.375
34.14,-117.28,3.4906
33.82,-117.91,2.9479
33.8,-117.9,3.0789
41.04,-121.45,2.67
37.69,-120.97,3.8598
37.79,-120.83,3.6875
39.76,-121.63,2.8182
33.82,-117.92,4.5057
33.85,-117.96,4.125
34.21,-118.4,4.8194
38.92,-122.77,4.0119
39.46,-123.8,2.9243
41.06,-122.34,1.8816
40.11,-123.75,1.9625
40.77,-123.28,1.625
34.03,-118.39,3.2228
39.18,-121.08,3.7426
37.38,-120.64,2.5129
37.26,-121.91,5.4675
33.96,-118.42,5.617999999999999
33.84,-118.03,5.4746
37.85,-122.25,3.8462
34.12,-118.21,2.5139
33.15,-117.29,4.0625
38.68,-121.09,4.7083
37.79,-121.24,4.075
32.77,-117.06,1.7951
37.93,-121.28,2.1591
33.65,-117.64,5.4132
35.38,-118.97,1.375
34.2,-118.32,4.375
34.24,-118.27,6.3688
34.15,-117.28,3.8292
39.39,-123.85,3.184
37.92,-120.4,3.625
34.01,-118.31,3.0759
38.67,-121.21,3.0533
34.44,-119.84,4.2404
37.23,-121.89,8.19
33.77,-117.94,3.2591
34.22,-118.27,7.2812
32.83,-116.83,5.4288
34.08,-118.31,2.6218
37.53,-122.03,3.256
37.47,-121.13,2.1833
36.09,-119.57,2.3889
35.91,-120.0,3.125
37.29,-121.97,5.3294
37.39,-121.82,6.1008
33.98,-118.35,3.745
33.88,-118.39,5.9683
40.57,-122.35,1.6821
37.77,-122.18,3.2552
37.78,-121.93,3.1591
33.66,-117.17,4.1386
34.12,-118.12,15.0001
36.8,-119.72,2.625
33.2,-117.22,4.4844
33.7,-117.87,4.9153
37.72,-120.93,4.3864
32.8,-116.93,2.0685
36.84,-121.44,4.005
32.85,-116.89,2.8906
34.2,-118.54,4.1597
38.44,-122.73,2.3824
33.96,-118.25,1.8672
36.8,-119.79,3.32
33.94,-118.02,3.488
38.62,-121.49,3.9143
37.79,-122.48,9.1881
34.17,-117.28,1.7456
37.35,-122.02,8.1078
37.8,-122.42,3.2356
37.67,-120.99,1.8315
40.81,-124.07,2.9911
34.28,-118.44,3.3687
38.61,-121.4,1.9908
33.9,-118.36,2.9551
40.67,-122.95,2.0268
37.8,-122.2,3.8487
33.98,-118.34,3.7067
32.76,-117.12,1.9152
37.67,-122.13,3.1734
35.39,-119.0,2.8295
35.52,-121.11,3.24
33.79,-118.19,1.9387
35.15,-120.64,4.849
37.76,-122.49,4.3977
38.32,-122.49,3.3098
33.76,-118.13,4.7875
34.23,-118.26,5.4306
32.67,-117.1,2.0213
39.14,-123.21,3.0
34.15,-117.87,8.2827
33.87,-117.95,2.0227
34.09,-118.01,3.1944
37.67,-122.04,6.8233
36.28,-119.29,2.2333
36.07,-119.02,1.5911
33.8,-118.19,2.1985
32.79,-117.14,5.282
34.0,-118.35,5.3462
37.29,-121.96,5.0
37.47,-122.13,4.9830000000000005
34.12,-117.23,2.3848
34.08,-117.89,3.5
37.88,-121.17,3.5365
37.81,-122.29,0.9802
34.04,-118.4,8.5938
33.81,-118.19,2.5833
33.72,-118.29,3.274
36.54,-119.29,1.8429
39.16,-121.56,1.5827
34.02,-117.61,7.7197
38.0,-122.29,4.025
33.91,-118.19,2.0134
33.9,-118.43,5.4088
41.54,-120.87,2.2321
34.11,-117.84,4.8894
41.36,-124.08,2.0156
38.05,-122.16,3.1373
34.39,-117.27,4.2224
33.88,-118.12,3.1923
33.2,-117.27,4.3542
34.01,-118.45,5.8666
34.05,-117.19,3.2188
38.6,-121.42,3.8672
37.61,-122.42,4.7
33.71,-116.23,2.444
37.77,-122.43,2.3977
33.79,-117.96,2.0677
33.73,-117.86,3.3125
33.82,-118.43,4.6048
36.21,-119.32,3.3125
36.79,-119.76,2.1544
34.18,-118.41,3.0119
34.68,-118.13,4.025
35.3,-120.67,0.7025
32.75,-117.12,1.9886
33.03,-116.9,3.475
34.01,-118.47,6.1014
35.94,-119.06,2.6576
33.03,-117.05,4.5
34.14,-118.83,10.1597
34.94,-120.42,2.7188
34.17,-118.12,2.2692
32.57,-117.09,3.6736
33.99,-118.27,1.8047
37.95,-122.52,6.2862
37.47,-122.14,2.8868
38.63,-121.39,2.7813
37.73,-121.93,3.375
37.67,-122.14,4.8125
33.76,-118.01,2.2981
33.72,-117.89,3.6618
38.04,-122.27,2.3103
40.79,-124.16,2.1135
34.07,-117.65,1.4464
33.96,-118.02,4.6226
34.08,-118.14,2.7036
33.85,-117.94,4.275
34.25,-118.48,5.1068
37.75,-122.42,3.0
33.7,-117.76,7.9125
34.05,-118.36,3.3333
38.55,-121.38,4.6944
37.66,-122.11,4.1302
37.58,-122.04,5.6277
33.9,-118.34,4.9779
33.94,-118.28,1.1051
39.08,-121.53,2.0469
37.73,-122.14,5.0
37.84,-122.26,1.9911
38.56,-121.74,1.7257
33.8,-117.89,6.0224
36.35,-119.64,3.8108
33.98,-118.22,3.125
38.57,-121.46,3.1484
33.93,-118.29,3.3836
34.68,-118.14,2.4432
34.11,-117.21,3.2176
33.83,-117.96,3.1315
34.28,-119.23,5.5048
37.8,-121.22,2.125
34.01,-118.06,3.9091
34.18,-118.44,2.2326
34.63,-120.45,4.5486
33.94,-117.56,1.625
33.84,-117.93,3.475
34.46,-118.52,6.1281
34.31,-116.86,4.0556
37.4,-121.83,5.716
38.66,-121.32,5.078
34.17,-118.09,4.3083
36.09,-119.56,1.85
37.77,-120.86,3.825
38.94,-122.63,1.7566
33.6,-117.67,7.2592
37.75,-122.14,4.0313
32.73,-117.11,3.8355
34.19,-118.42,2.6165
33.76,-117.81,5.5654
33.0,-117.1,5.9094
33.92,-118.07,3.622
38.79,-121.23,2.2292
34.05,-118.37,3.625
33.82,-118.31,5.4925
35.37,-118.96,1.9612
37.86,-122.28,2.8214
37.97,-121.81,6.4753
37.7,-120.94,4.4
37.17,-122.16,5.0165
41.32,-122.09,2.2462
32.56,-116.97,2.5625
39.5,-121.62,1.6346
34.05,-118.21,1.9271
34.13,-117.37,2.3456
34.09,-117.87,5.2405
37.3,-120.48,1.5
38.44,-122.69,2.7222
37.75,-122.47,4.6071
40.41,-120.51,5.5179
36.99,-122.01,6.4469
32.93,-117.13,5.3062
38.49,-121.44,3.3878
37.94,-122.07,2.892
38.59,-121.49,1.0313
37.81,-122.2,6.7851
34.16,-118.1,4.2386
33.75,-117.96,4.6167
33.88,-118.41,6.3403
37.34,-121.8,5.2088
37.61,-122.04,4.1719
34.07,-118.04,2.3611
33.98,-118.17,2.8427
36.8,-119.71,3.25
37.93,-122.36,1.7727
33.93,-118.12,3.0909
34.07,-118.28,1.9233
33.93,-118.27,1.8191
33.8,-118.13,4.0893
35.35,-117.84,1.9962
32.76,-117.14,2.0792
34.04,-118.39,7.3028
33.72,-116.24,3.775
34.1,-118.33,2.1866
37.77,-122.24,2.6411
35.64,-118.33,1.5667
37.66,-121.0,3.9844
33.84,-118.04,4.5395
39.04,-121.41,3.0739
36.73,-119.78,1.2344
34.11,-118.49,13.2935
36.97,-121.97,2.8036
37.9,-122.05,2.9526
39.0,-121.1,5.0126
32.79,-117.09,3.8333
33.78,-118.08,5.0102
35.39,-119.01,1.8289
33.77,-118.16,3.8984
36.84,-121.7,4.9107
33.93,-118.23,1.4028
33.86,-117.56,5.2898
34.04,-117.35,3.5139
32.64,-117.1,2.5658
37.33,-122.04,4.5721
38.15,-122.24,4.4529
38.0,-121.82,2.8466
34.03,-117.94,4.0521
34.0,-118.42,3.1603
37.74,-122.5,3.875
39.05,-122.91,3.7667
38.0,-122.51,3.9519
34.06,-117.94,3.6648
37.96,-122.05,3.8456
38.09,-122.19,6.3735
37.89,-122.13,2.7411
33.9,-117.92,6.3489
33.97,-118.28,1.9219
33.95,-118.01,4.4318
34.96,-120.41,4.2125
33.75,-117.81,5.021
37.38,-122.08,5.0086
37.79,-122.49,10.7058
32.99,-117.09,4.6028
34.23,-118.4,4.0049
34.02,-117.74,3.7454
33.82,-118.35,4.0708
34.04,-118.31,2.0658
37.96,-122.64,9.5551
33.71,-118.29,4.25
33.74,-118.01,6.0609
38.6,-121.33,6.2817
37.88,-122.29,3.8672
37.9,-122.04,5.6986
36.85,-120.45,2.1759
38.66,-121.79,5.3064
33.1,-117.25,3.9464
37.67,-122.48,5.1054
37.76,-122.48,3.275
35.27,-118.99,1.1528
37.46,-122.13,2.5294
37.67,-122.1,2.9564
37.76,-122.18,1.9479
36.34,-119.72,3.2019
33.09,-117.04,6.1834
33.97,-118.17,2.2422
38.57,-121.48,1.4301
32.71,-117.13,1.1563
34.13,-118.23,4.5766
32.81,-115.58,4.475
37.36,-122.02,4.7609
33.71,-118.03,6.0
33.75,-117.95,6.6355
34.08,-117.31,1.9375
37.57,-120.95,3.1125
37.35,-121.97,6.3191
39.15,-121.63,5.3946
38.1,-121.7,3.3398
34.06,-118.27,1.1346
39.12,-121.62,4.2188
33.97,-118.21,3.9408
33.53,-117.76,8.4614
37.72,-122.45,4.3036
36.51,-119.54,4.625
39.11,-121.62,4.2792
33.94,-118.21,2.4459
40.52,-122.39,3.9306
37.99,-122.57,4.1711
32.74,-117.08,1.8103
33.99,-118.06,3.3611
38.07,-120.55,2.9063
38.6,-121.42,1.7451
33.92,-118.03,3.0
33.17,-117.36,2.3182
36.8,-119.67,6.011
36.97,-120.04,1.8973
32.77,-117.09,3.125
37.32,-121.88,3.2806
32.81,-116.94,2.8175
37.34,-121.86,3.0089
34.02,-118.42,2.2402
38.13,-121.32,5.5942
34.27,-118.43,4.2353
34.07,-118.39,5.7762
38.68,-121.38,1.7596
34.02,-118.17,1.8681
34.09,-117.72,3.7958
34.09,-118.37,3.1517
33.84,-117.85,5.1785
34.17,-118.43,5.4510000000000005
34.1,-118.32,1.4005
34.15,-119.16,3.9485
32.7,-117.14,1.2188
32.82,-117.22,3.7963
37.64,-122.12,3.8875
33.79,-117.85,3.4234
32.71,-117.14,1.6011
39.1,-121.59,1.7167
38.13,-121.47,2.2619
38.4,-122.83,3.1217
34.09,-118.05,3.5268
33.78,-116.46,2.5477
33.89,-118.15,3.407
37.66,-120.94,6.8654
37.36,-122.22,8.7382
38.69,-121.18,6.3528
32.7,-117.11,1.4856
35.38,-119.03,3.0
34.06,-118.32,15.0001
32.57,-117.08,2.569
37.74,-121.77,9.1531
37.34,-122.02,6.2475
37.81,-122.22,8.1564
34.0,-118.11,3.0208
33.62,-118.02,4.3409
34.04,-117.98,3.4722
37.29,-121.92,5.1765
33.85,-118.18,3.8819
34.28,-119.18,5.6885
33.98,-118.36,3.0927
37.18,-122.38,3.3047
33.92,-118.28,3.0
34.0,-118.48,3.2061
37.81,-122.24,6.8591
34.26,-118.45,4.8359
35.7,-118.5,1.5957
37.4,-121.97,5.8792
37.79,-121.97,6.6131
34.03,-117.59,5.0769
33.19,-117.35,5.1733
36.78,-119.77,1.9375
34.0,-117.48,3.8529
37.86,-122.25,5.3794
37.39,-121.87,4.9091
36.83,-119.71,1.8061
37.54,-122.0,5.8325
37.77,-122.43,3.6031
33.79,-118.31,3.2472
37.81,-122.22,5.3509
33.25,-117.3,3.7933
37.35,-121.8,5.2297
34.72,-120.27,3.2569
38.03,-122.14,2.5795
37.98,-122.33,4.4135
35.3,-119.02,3.6369
33.62,-114.61,2.1759
37.99,-122.55,4.8993
37.78,-122.51,4.0353
33.99,-118.04,3.2359
37.54,-120.89,2.2679
34.46,-119.19,6.6257
35.39,-118.98,1.4146
34.2,-118.42,2.2377
34.02,-118.09,4.5526
37.44,-120.75,3.6182
33.86,-117.92,3.6375
37.56,-121.94,8.3996
33.97,-118.5,2.2643
36.35,-119.66,3.1094
35.27,-120.66,2.8009
33.54,-117.72,4.9821
34.05,-118.31,2.3536
34.05,-118.34,3.9167
38.52,-121.45,2.6288
37.75,-122.19,1.9167
38.6,-121.37,3.788
34.12,-118.18,1.9219
36.1,-119.56,1.5313
36.33,-119.78,3.2386
34.04,-118.21,2.2454
36.82,-119.82,5.2809
33.77,-116.44,2.2439
37.68,-122.49,5.3311
36.75,-119.7,2.4956
34.05,-118.14,3.4118
37.77,-121.61,4.2083
34.11,-117.62,6.148
33.62,-117.74,5.6877
35.31,-120.82,2.5172
33.05,-116.88,2.8827
34.21,-118.41,5.5920000000000005
33.89,-117.87,3.343
33.96,-118.21,2.4688
34.05,-117.96,4.6364
34.05,-118.38,3.0707
38.35,-121.95,5.8269
37.95,-121.97,5.431
34.05,-118.27,1.5727
38.62,-122.85,4.5913
34.23,-118.57,4.9676
33.84,-117.26,2.7232
34.19,-118.32,4.1731
37.79,-122.16,5.9849
36.32,-119.33,1.6148
32.83,-117.18,4.2708
38.8,-121.22,3.5265
34.08,-117.93,4.3947
37.54,-122.49,6.3256
34.02,-118.48,2.7072
34.12,-118.21,3.6845
32.7,-117.12,1.0531
32.76,-117.09,1.5208
34.17,-119.15,4.8125
37.78,-122.45,3.7159
34.16,-117.35,2.4444
33.85,-117.8,5.6403
32.86,-117.23,3.6083
33.97,-118.23,1.6065
32.6,-117.03,5.152
36.3,-119.38,3.6875
34.05,-117.69,4.3264
41.26,-123.08,1.6757
34.06,-118.38,6.2344
33.19,-117.37,4.1875
35.23,-118.85,1.7656
40.75,-124.21,1.6528
37.25,-121.82,5.1663
36.37,-119.78,3.1406
40.78,-124.15,3.1711
